사업장명,DONG_CD,MCT_CAT_CD,x,y
"We, AN",서교동,생활서비스,126.91925613696196,37.54997007848152
(주)갤러리잔다리,서교동,생활서비스,126.91925613696196,37.54997007848152
(주)문화예술에이지,서교동,생활서비스,126.91925613696196,37.54997007848152
여름의 책,서교동,생활서비스,126.9190137859668,37.55003117223405
주식회사 티티프렌즈,서교동,생활서비스,126.91595454953682,37.55007606104794
수어민들레,서교동,생활서비스,126.91959359622814,37.54853324229908
(주)씨씨엠커뮤니케이션,서교동,생활서비스,126.91959359622814,37.54853324229908
(주)와이뮤직,서교동,생활서비스,126.91957754841994,37.548746666238124
파라문화,서교동,생활서비스,126.92083855037079,37.54878843358629
하이브,서교동,생활서비스,126.92017579700756,37.548932319700675
도서출판 시야,서교동,생활서비스,126.92017579700756,37.548932319700675
미어캣 프랜즈,서교동,생활서비스,126.92182989848527,37.54914165589128
(주)에듀플로,서교동,생활서비스,126.91968517594321,37.54920781204481
(주)바로북,서교동,생활서비스,126.91968517594321,37.54920781204481
(주)솜씨컴퍼니,서교동,생활서비스,126.91968517594321,37.54920781204481
화남출판사,서교동,생활서비스,126.91968517594321,37.54920781204481
라이온북스,서교동,생활서비스,126.91968517594321,37.54920781204481
(주)아이디어키즈,서교동,생활서비스,126.91959555679217,37.54932976523107
이당약국,서교동,생활서비스,126.92089032457211,37.54933150603757
도서출판 서지원,서교동,생활서비스,126.92258520029216,37.54975587530526
장산곶매,서교동,생활서비스,126.91978876588296,37.5498539132122
프리즘하우스,서교동,생활서비스,126.91996486986278,37.54998249140508
마포 살롱,서교동,생활서비스,126.91996486986278,37.54998249140508
악치온베르트,서교동,생활서비스,126.92147009716659,37.550020550490046
예술마당,서교동,생활서비스,126.92079534584808,37.55028849634177
도서출판 금요일,서교동,생활서비스,126.91766103663569,37.548651065563774
예성훼밀리,서교동,생활서비스,126.91766103663569,37.548651065563774
도서출판 37.2,서교동,생활서비스,126.91766103663569,37.548651065563774
북스튜디오 토리,서교동,생활서비스,126.91766103663569,37.548651065563774
(주)브레인플레이,서교동,생활서비스,126.91766103663569,37.548651065563774
프로메테우스출판사,서교동,생활서비스,126.91849841519196,37.54870815525027
옹기장이,서교동,생활서비스,126.91849841519196,37.54870815525027
인터하우스,서교동,생활서비스,126.91849841519196,37.54870815525027
중앙아트,서교동,생활서비스,126.91729291498845,37.54875808716656
서울대사습보존회,서교동,생활서비스,126.91729291498845,37.54875808716656
(주)콰이어앤오르간코리아,서교동,생활서비스,126.91729291498845,37.54875808716656
디자인피싱,서교동,생활서비스,126.91904158935428,37.548813822032834
(주)명예의전당,서교동,생활서비스,126.91904158935428,37.548813822032834
(주)피당,서교동,생활서비스,126.91904158935428,37.548813822032834
윙클북스,서교동,생활서비스,126.91904158935428,37.548813822032834
(주)북하우스퍼블리셔스,서교동,생활서비스,126.91784266331774,37.54884398433277
(주)롱테일북스,서교동,생활서비스,126.91784266331774,37.54884398433277
도서출판 엄,서교동,생활서비스,126.91671283853329,37.54886030846186
초등교사커뮤니티 인디스쿨,서교동,생활서비스,126.91700158278455,37.54894309804422
(주)진저티프로젝트,서교동,생활서비스,126.91700158278455,37.54894309804422
도서출판 부키시,서교동,생활서비스,126.918101576488,37.54894702835755
(주)더난콘텐츠그룹,서교동,생활서비스,126.91725673893164,37.548985445258495
북로드,서교동,생활서비스,126.91725673893164,37.548985445258495
도서출판 더난출판,서교동,생활서비스,126.91725673893164,37.548985445258495
더난에듀,서교동,생활서비스,126.91725673893164,37.548985445258495
그림이 좋은 아이들,서교동,생활서비스,126.91792238404574,37.54907683231135
이콘,서교동,생활서비스,126.91868577814202,37.54914406497871
북스코어,서교동,생활서비스,126.91868577814202,37.54914406497871
도서출판한동출판사,서교동,생활서비스,126.91547248657085,37.5491984048686
골든펫,서교동,생활서비스,126.91547248657085,37.5491984048686
도서출판 보건의학,서교동,생활서비스,126.91547248657085,37.5491984048686
즐거운아이들,서교동,생활서비스,126.91730289540126,37.549210754358086
GENA SONA,서교동,생활서비스,126.91730289540126,37.549210754358086
(주)에이크리에이티브그룹,서교동,생활서비스,126.9153161694617,37.549235125507415
주식회사 오렌지커뮤니케이션즈,서교동,생활서비스,126.91789962163247,37.54924709460315
(주)몬드라곤,서교동,생활서비스,126.91756701438814,37.54928462027621
(주)쿠덴,서교동,생활서비스,126.91779338959209,37.54932189002598
(주)아이엠크리에이티브컴퍼니,서교동,생활서비스,126.91779338959209,37.54932189002598
탐,서교동,생활서비스,126.91490287618345,37.54933990977775
더 갤러리,서교동,생활서비스,126.91946888115913,37.548392973001356
땡스북스 THANKSBOOKS,서교동,생활서비스,126.91946888115913,37.548392973001356
디스커버리아이,서교동,생활서비스,126.91946888115913,37.548392973001356
주식회사 스와이프,서교동,생활서비스,126.91883756924034,37.548419018699114
팬덤하우스,서교동,생활서비스,126.91865114518497,37.548577499608434
어진소리,서교동,생활서비스,126.91865114518497,37.548577499608434
에이도스,서교동,생활서비스,126.91865114518497,37.548577499608434
문이재,서교동,생활서비스,126.91865114518497,37.548577499608434
여름,서교동,생활서비스,126.91865114518497,37.548577499608434
（주）해냄출판사,서교동,생활서비스,126.91927149332443,37.54858573197492
별숲,서교동,생활서비스,126.91005656400546,37.55717478967141
스토리 담,서교동,생활서비스,126.90973505487865,37.55744965336388
임시제본소,서교동,생활서비스,126.90973505487865,37.55744965336388
Top Ppress Center,서교동,생활서비스,126.91514376447888,37.55751041392334
녹색살림,서교동,생활서비스,126.91514376447888,37.55751041392334
(주)이코노아이,서교동,생활서비스,126.91615992818676,37.55752436320989
도서출판 신문고,서교동,생활서비스,126.91615992818676,37.55752436320989
도서출판 대학진학,서교동,생활서비스,126.91615992818676,37.55752436320989
(주)대학진학사,서교동,생활서비스,126.91615992818676,37.55752436320989
(주)오렌지페이퍼,서교동,생활서비스,126.91644278262459,37.5575922653044
디자인허브,서교동,생활서비스,126.91644278262459,37.5575922653044
(주)나이테북스,서교동,생활서비스,126.91606077731376,37.557634886005516
씨플레이,서교동,생활서비스,126.91636598753101,37.55769925589576
도서출판 한국기독교역사연구소,서교동,생활서비스,126.91636598753101,37.55769925589576
텐에이엠(10AM),서교동,생활서비스,126.91636598753101,37.55769925589576
듀오C&D,서교동,생활서비스,126.91636598753101,37.55769925589576
블루기획,서교동,생활서비스,126.9169958930982,37.557741121402046
마음상자,서교동,생활서비스,126.9169958930982,37.557741121402046
제로페이지,서교동,생활서비스,126.916263182655,37.557772128148066
별출판사,서교동,생활서비스,126.91556862841412,37.55780808239495
고도디자인,서교동,생활서비스,126.91556862841412,37.55780808239495
주식회사 프리미엄북스,서교동,생활서비스,126.9163718151929,37.557836077537175
거산PLAN,서교동,생활서비스,126.91659153750626,37.55796152579308
북노리,서교동,생활서비스,126.91659153750626,37.55796152579308
한국독서교육연구소,서교동,생활서비스,126.91659153750626,37.55796152579308
에코브릿지 랩(Lab.),서교동,생활서비스,126.9156589590208,37.5580394675552
사단법인 산업경제정보연구원,서교동,생활서비스,126.91526479712964,37.55814659225933
도서출판 대현,서교동,생활서비스,126.91526479712964,37.55814659225933
(주)브랜뷰,서교동,생활서비스,126.916158471503,37.55817478113593
대현문화사,서교동,생활서비스,126.91552536090936,37.558178573723325
유자(YUZA),서교동,생활서비스,126.91631636055929,37.55824993819233
솜니움북,서교동,생활서비스,126.91718891392726,37.55827362283211
도서출판 도깨비,서교동,생활서비스,126.91718891392726,37.55827362283211
드림아이,서교동,생활서비스,126.91736017335997,37.55843530490541
농업전문출판협동조합,서교동,생활서비스,126.91752904624431,37.55850957180612
네스트,서교동,생활서비스,126.91752904624431,37.55850957180612
주식회사 조은커뮤니케이션,서교동,생활서비스,126.91752904624431,37.55850957180612
(주)익스프레스퍼블리싱코리아,서교동,생활서비스,126.91752904624431,37.55850957180612
한결그래픽스,서교동,생활서비스,126.91752904624431,37.55850957180612
한빛출판,서교동,생활서비스,126.92708144738125,37.556370548495096
한빛에듀,서교동,생활서비스,126.92708144738125,37.556370548495096
웅지경영아카데미,서교동,생활서비스,126.92680044177261,37.55642707257829
정신세계사,서교동,생활서비스,126.92680044177261,37.55642707257829
토야네북스,서교동,생활서비스,126.92680044177261,37.55642707257829
(주)더블유에이티,서교동,생활서비스,126.92680044177261,37.55642707257829
더레드북,서교동,생활서비스,126.92680044177261,37.55642707257829
에이컴,서교동,생활서비스,126.9269982387345,37.55672341373252
(주)웃음건축,서교동,생활서비스,126.91896614687761,37.555580928626476
단츄별,서교동,생활서비스,126.91571397873638,37.55561910582047
도서출판 팔복원,서교동,생활서비스,126.91571397873638,37.55561910582047
다산,서교동,생활서비스,126.91790948688188,37.55562704099097
입추출판사,서교동,생활서비스,126.91530131370568,37.55569669094716
(주)타운북스,서교동,생활서비스,126.91506821948354,37.55572955528245
두손모음,서교동,생활서비스,126.91815116387778,37.55576893311545
승원,서교동,생활서비스,126.91526673145256,37.55584766269867
(주)캔디자인,서교동,생활서비스,126.91560583840284,37.55588402183411
머스타드,서교동,생활서비스,126.91651294592258,37.555962300113244
한국교회사학연구원,서교동,생활서비스,126.91651294592258,37.555962300113244
주자소,서교동,생활서비스,126.91713447601913,37.55597452851858
시문학사,서교동,생활서비스,126.91552898102174,37.55608309411535
도서출판 더루트,서교동,생활서비스,126.91811849159896,37.556089730313275
우공이산,서교동,생활서비스,126.91811849159896,37.556089730313275
커뮤니케이션 디오,서교동,생활서비스,126.91698789496282,37.55611019377133
휴먼어린이,서교동,생활서비스,126.91772525145436,37.55618350634879
